Region,Crop,Emotion,Post_Text,Date,Sentiment_Score,Price,Demand_Index,Temperature,Rainfall
Gujarat,Cotton,Happy,disease,06-04-2025,-1,9458.62,135,23.92,8.08
Karnataka,Maize,Happy,pest attack,17-02-2025,1,9898.91,102,39.54,13.83
Telangana,Rice,Optimistic,infection,13-02-2025,1,5137.26,97,35.77,0.55
Tamil Nadu,Millets,Positive,disease,22-03-2025,0,3527.72,125,31.33,0.38
Punjab,Pulses,Fear,blight,22-02-2025,1,9145.49,76,22.71,2.73
Karnataka,Rice,Optimistic,blight,31-05-2025,0,3913.44,56,27.45,2.8
Karnataka,Wheat,Positive,disease,30-01-2025,0,8307.15,89,24.18,11.52
Andhra Pradesh,Cotton,Neutral,aphid,16-02-2025,-1,6328.09,54,35.93,3.17
Gujarat,Sugarcane,Optimistic,rust,23-06-2025,0,4983.16,88,23.71,7.99
Punjab,Sugarcane,Angry,rust,02-01-2025,1,4429.57,115,28.59,5.35
Gujarat,Rice,Optimistic,blight,22-04-2025,0,8252.48,110,32.5,17.34
Andhra Pradesh,Sugarcane,Optimistic,infection,09-06-2025,0,6303.28,101,36.7,1.84
Gujarat,Maize,Fear,rust,05-04-2025,0,8698.52,58,25.35,15.28
Tamil Nadu,Maize,Optimistic,blight,13-06-2025,-1,6352.36,93,28.33,2.1
Tamil Nadu,Soybean,Happy,blight,14-04-2025,1,9182.57,80,25.77,8.83
Telangana,Pulses,Fear,aphid,20-06-2025,0,4633.28,124,33.97,13.99
Tamil Nadu,Maize,Optimistic,blight,09-02-2025,0,5027.45,140,35.1,7.77
Maharashtra,Maize,Sad,disease,28-03-2025,0,6323.75,108,37.27,13.96
Tamil Nadu,Cotton,Happy,aphid,11-03-2025,0,4487.52,102,30.97,10
Tamil Nadu,Cotton,Positive,rust,26-01-2025,-1,5545.39,77,31.31,11.8
Andhra Pradesh,Wheat,Fear,disease,01-04-2025,0,9023.11,114,21.67,7.87
Punjab,Cotton,Angry,disease,08-01-2025,-1,4514.48,66,29.48,7.59
Tamil Nadu,Maize,Positive,disease,12-03-2025,1,6938.86,121,39.18,18.08
Karnataka,Maize,Fear,wilt,27-05-2025,1,4582.41,75,39.58,7.96
Andhra Pradesh,Sugarcane,Angry,rust,17-02-2025,1,5418.8,78,34.97,19.83
Gujarat,Maize,Fear,wilt,30-03-2025,0,8254.57,74,31.96,9.2
Gujarat,Sugarcane,Positive,blight,12-04-2025,0,8744.62,135,21.6,13.36
Andhra Pradesh,Pulses,Fear,wilt,26-05-2025,-1,5997.07,97,39.79,0.51
Gujarat,Cotton,Happy,aphid,26-02-2025,1,7307.15,109,22.15,7
Punjab,Rice,Negative,rust,05-03-2025,-1,6819.38,114,20.68,15.09
Andhra Pradesh,Cotton,Happy,wilt,11-03-2025,0,4508.11,103,36.66,13.14
Andhra Pradesh,Sugarcane,Negative,wilt,12-01-2025,-1,8569.57,128,25.31,14.57
Karnataka,Pulses,Angry,no issue,25-02-2025,-1,2965.09,109,21.82,8.01
Telangana,Wheat,Positive,pest attack,21-03-2025,0,7593.1,54,23.01,11.24
Tamil Nadu,Pulses,Negative,rust,20-05-2025,-1,9745.16,49,37.52,12.04
Andhra Pradesh,Sugarcane,Neutral,disease,21-02-2025,1,5083.78,102,26.05,5.22
Andhra Pradesh,Rice,Happy,aphid,20-02-2025,0,3522.81,111,31.31,13.43
Tamil Nadu,Wheat,Happy,healthy crop,08-04-2025,-1,3246.54,101,21.98,14.04
Karnataka,Millets,Negative,blight,04-02-2025,0,8478.84,137,26.19,16.95
Karnataka,Maize,Sad,borer,21-06-2025,-1,8939.71,106,31.11,13.1
Telangana,Wheat,Negative,infection,17-05-2025,-1,5989.24,80,22.73,9.69
Gujarat,Wheat,Happy,rust,02-05-2025,1,9117.63,108,25.89,8.57
Maharashtra,Wheat,Happy,healthy crop,21-01-2025,-1,3035.13,78,32.29,2.22
Tamil Nadu,Wheat,Sad,infection,05-03-2025,1,7613.7,96,37.54,1.52
Andhra Pradesh,Wheat,Optimistic,blight,26-03-2025,-1,3140.43,95,39.32,3.71
Karnataka,Pulses,Sad,aphid,28-03-2025,-1,4005.91,136,33.12,14.79
Karnataka,Rice,Neutral,aphid,14-03-2025,1,6667.66,150,29.33,10.86
Gujarat,Sugarcane,Optimistic,rust,10-04-2025,0,7231.56,126,24.42,1.17
Telangana,Wheat,Optimistic,rust,26-04-2025,-1,5202.4,91,24.16,7.28
Maharashtra,Sugarcane,Neutral,infection,25-04-2025,0,7467.06,69,27.79,2.67
Gujarat,Soybean,Fear,aphid,07-01-2025,-1,4538.14,100,20.45,0.86
Telangana,Sugarcane,Negative,blight,02-01-2025,1,10083.42,142,39.11,8.42
Andhra Pradesh,Sugarcane,Positive,healthy crop,24-04-2025,0,8446.21,50,20.07,12.76
Punjab,Pulses,Fear,healthy crop,03-06-2025,1,3567.35,157,22.01,2.71
Andhra Pradesh,Rice,Angry,rust,13-02-2025,1,4589.24,75,27.02,15.85
Andhra Pradesh,Maize,Happy,infection,22-05-2025,0,4036.58,69,25.68,10.72
Tamil Nadu,Soybean,Neutral,healthy crop,19-02-2025,1,5726.61,136,25.94,0.03
Karnataka,Rice,Sad,borer,04-06-2025,0,8617.74,150,22.04,2.31
Andhra Pradesh,Soybean,Positive,aphid,19-02-2025,1,5486.74,116,38.55,3.29
Gujarat,Maize,Positive,rust,16-03-2025,-1,3583.58,125,27.19,9.79
Karnataka,Millets,Happy,pest attack,02-02-2025,0,9486.44,59,20.47,6
Maharashtra,Sugarcane,Optimistic,blight,19-03-2025,0,3540.41,147,22.52,15.24
Punjab,Wheat,Sad,wilt,01-05-2025,0,6889.69,86,34.66,12.58
Maharashtra,Rice,Neutral,disease,14-06-2025,0,6569.58,128,24.47,7.71
Punjab,Soybean,Angry,healthy crop,14-06-2025,1,8077.57,89,29.29,11.7
Karnataka,Maize,Negative,blight,19-06-2025,-1,7062.98,96,25.01,18.35
Andhra Pradesh,Pulses,Positive,aphid,26-03-2025,-1,6576.28,103,35.68,11.85
Telangana,Rice,Sad,infection,28-05-2025,1,9363.68,113,32.05,8.6
Gujarat,Rice,Sad,aphid,09-02-2025,0,6638.75,104,20.3,1.33
Karnataka,Pulses,Optimistic,rust,28-04-2025,1,4874.62,94,27.43,17.87
Karnataka,Pulses,Optimistic,infection,24-04-2025,1,6185.91,113,33.28,1.38
Maharashtra,Rice,Neutral,aphid,26-02-2025,1,7647.53,84,29.58,7.97
Maharashtra,Maize,Fear,wilt,10-03-2025,1,5363.83,123,37.19,3.61
Punjab,Rice,Sad,infection,03-03-2025,-1,7927.44,62,24.25,10.25
Punjab,Rice,Sad,disease,27-04-2025,-1,7804.5,132,26.62,4.93
Punjab,Pulses,Negative,aphid,17-05-2025,1,5557.96,134,38.56,7.68
Punjab,Millets,Fear,pest attack,11-02-2025,0,4942.85,57,24.78,15.26
Andhra Pradesh,Maize,Optimistic,no issue,16-03-2025,-1,5225.67,50,26.44,10.76
Punjab,Maize,Fear,blight,12-01-2025,0,4956.74,67,32.1,7.85
Gujarat,Wheat,Angry,infection,26-01-2025,1,6687.87,136,22.78,2.62
Telangana,Wheat,Fear,borer,19-05-2025,0,9493.28,65,27.18,4.81
Andhra Pradesh,Pulses,Fear,no issue,23-02-2025,0,6323.87,50,27.92,19.72
Punjab,Soybean,Positive,blight,01-02-2025,0,8873.01,114,20.9,10.63
Punjab,Soybean,Positive,infection,08-02-2025,-1,3196.54,114,20.97,11.53
Gujarat,Cotton,Happy,aphid,08-06-2025,0,4579.85,60,32.07,0.04
Gujarat,Rice,Neutral,no issue,15-06-2025,0,5391.14,68,23.68,6.81
Gujarat,Sugarcane,Angry,disease,12-05-2025,-1,8008.95,116,26.18,14.54
Maharashtra,Maize,Happy,pest attack,15-03-2025,1,8726.28,87,22.73,4.69
Tamil Nadu,Millets,Angry,healthy crop,20-01-2025,0,4994.05,106,34.68,16.76
Tamil Nadu,Rice,Negative,no issue,17-03-2025,1,9785.42,146,32.29,18.25
Karnataka,Millets,Angry,rust,18-04-2025,1,8148.49,104,23.54,9.42
Punjab,Pulses,Negative,infection,07-01-2025,-1,8354.25,51,36.43,12.96
Tamil Nadu,Rice,Fear,disease,09-06-2025,0,3419.12,58,33.5,7.82
Gujarat,Millets,Positive,rust,11-06-2025,0,8781.34,76,26.71,2.71
Andhra Pradesh,Millets,Negative,healthy crop,02-04-2025,1,7214.74,77,27.57,12.72
Gujarat,Sugarcane,Optimistic,rust,26-02-2025,-1,9264.55,76,36.92,12.13
Andhra Pradesh,Rice,Positive,pest attack,04-03-2025,0,6174.89,81,31.4,10.76
Gujarat,Maize,Happy,disease,23-02-2025,0,4002.41,126,33.17,10.04
Tamil Nadu,Pulses,Happy,infection,03-05-2025,-1,8077.69,73,22.07,13.18
Andhra Pradesh,Millets,Fear,aphid,26-05-2025,-1,3203.96,66,38.39,2.79
Karnataka,Wheat,Sad,pest attack,10-04-2025,0,8626.8,104,27.86,3.68
Tamil Nadu,Cotton,Optimistic,disease,06-02-2025,1,6713.65,100,38.86,4.41
Punjab,Cotton,Angry,aphid,22-06-2025,0,5745.76,99,32.27,19.55
Telangana,Millets,Sad,no issue,20-04-2025,0,4118.2,123,25.76,7.35
Karnataka,Rice,Sad,rust,10-06-2025,0,3966.63,102,31.57,19.41
Tamil Nadu,Soybean,Fear,healthy crop,27-03-2025,1,9139.84,146,21.08,8.43
Andhra Pradesh,Millets,Fear,borer,15-02-2025,-1,7034.66,80,34.04,12.28
Maharashtra,Cotton,Sad,wilt,05-02-2025,1,3725.75,98,28.74,15.65
Telangana,Rice,Neutral,infection,20-02-2025,-1,4850.27,110,39.68,13.79
Punjab,Rice,Sad,aphid,07-05-2025,0,8061.28,67,27.47,17.28
Telangana,Rice,Angry,pest attack,22-02-2025,-1,4389.05,57,21.87,9.06
Gujarat,Maize,Happy,blight,24-04-2025,-1,7239.59,128,21.12,11.35
Gujarat,Sugarcane,Optimistic,disease,12-04-2025,0,6417.66,106,20.24,3.94
Gujarat,Cotton,Neutral,healthy crop,20-04-2025,-1,4280.66,57,37.67,16.51
Karnataka,Rice,Sad,healthy crop,10-03-2025,1,4148.92,158,39.29,10.86
Andhra Pradesh,Cotton,Fear,borer,22-06-2025,-1,6929.21,105,23.33,19.55
Maharashtra,Pulses,Angry,disease,28-06-2025,0,4447.92,92,32.8,5.06
Telangana,Pulses,Neutral,pest attack,24-05-2025,0,9897.6,85,31.37,16.68
Karnataka,Cotton,Neutral,wilt,09-06-2025,-1,5313.71,112,38.61,7.48
Punjab,Rice,Negative,disease,26-03-2025,-1,4920.47,84,35.74,10.61
Gujarat,Rice,Positive,blight,15-05-2025,0,8136.24,146,34.57,0.71
Telangana,Wheat,Positive,wilt,16-01-2025,0,4903.57,101,27.7,10.18
Karnataka,Cotton,Optimistic,blight,14-05-2025,0,7440.14,115,32.91,9.55
Tamil Nadu,Soybean,Optimistic,healthy crop,13-01-2025,0,4379.59,51,22.06,8.07
Telangana,Pulses,Sad,borer,29-01-2025,0,6409.41,120,25.25,1.82
Maharashtra,Rice,Neutral,borer,18-06-2025,-1,3439.46,107,33.88,12.92
Andhra Pradesh,Millets,Negative,rust,24-01-2025,0,3746.92,99,28.49,15.98
Tamil Nadu,Wheat,Negative,no issue,27-05-2025,1,6556.48,116,27.12,14.72
Maharashtra,Cotton,Happy,infection,16-04-2025,0,3459.71,142,26.42,0.56
Maharashtra,Cotton,Optimistic,blight,07-03-2025,0,5495.76,125,26.96,6.54
Gujarat,Maize,Optimistic,blight,04-04-2025,0,9662.99,124,33.12,15.41
Maharashtra,Maize,Sad,infection,10-04-2025,1,5929.66,119,38.11,14.01
Telangana,Rice,Negative,aphid,19-05-2025,1,8986.49,114,30.96,12.1
Andhra Pradesh,Rice,Happy,pest attack,08-02-2025,0,8520.85,70,38.02,9.24
Tamil Nadu,Pulses,Fear,no issue,24-05-2025,1,8822.23,100,21.39,7.42
Gujarat,Rice,Neutral,aphid,02-02-2025,-1,8949.39,78,28.53,19.37
Karnataka,Millets,Happy,pest attack,18-05-2025,-1,9127.91,56,37.72,16.85
Gujarat,Millets,Happy,healthy crop,12-02-2025,1,9909.59,120,29.12,14.94
Punjab,Wheat,Negative,healthy crop,16-03-2025,1,4107.11,153,29.61,10.08
Tamil Nadu,Cotton,Positive,no issue,16-01-2025,-1,2778.86,58,21.46,16.55
Gujarat,Sugarcane,Neutral,blight,17-03-2025,-1,7528.18,126,39.29,6.98
Gujarat,Millets,Angry,borer,25-01-2025,-1,8034.9,140,34.24,8.54
Karnataka,Millets,Negative,rust,04-04-2025,-1,7781.54,138,27.98,15.39
Tamil Nadu,Sugarcane,Positive,no issue,06-06-2025,1,8239.53,90,23.9,15.58
Karnataka,Rice,Optimistic,infection,11-02-2025,0,9553.18,67,39.73,7.6
Gujarat,Soybean,Happy,borer,09-06-2025,0,4402.04,66,36.76,11.59
Punjab,Sugarcane,Happy,no issue,30-06-2025,0,3093,138,25.69,13.44
Tamil Nadu,Rice,Negative,aphid,07-05-2025,-1,8302.79,50,38.16,6.58
Gujarat,Wheat,Positive,disease,12-04-2025,-1,7679.97,93,20.18,10.08
Andhra Pradesh,Pulses,Optimistic,healthy crop,27-05-2025,0,8024.37,109,38.19,11.96
Punjab,Cotton,Happy,aphid,15-03-2025,1,6795.95,105,29.84,1.79
Andhra Pradesh,Wheat,Sad,no issue,14-04-2025,1,6422.21,92,27.69,19.41
Gujarat,Pulses,Fear,wilt,23-06-2025,-1,8559.82,42,37.53,1.83
Tamil Nadu,Maize,Fear,rust,04-04-2025,1,4227.46,99,27.86,6.66
Punjab,Maize,Angry,infection,16-03-2025,1,3280.46,148,37.61,13.51
Andhra Pradesh,Rice,Fear,pest attack,23-01-2025,1,5378.62,62,26.39,11.78
Maharashtra,Soybean,Sad,blight,06-02-2025,0,6468.55,133,24.06,1.14
Gujarat,Cotton,Happy,aphid,18-04-2025,0,8915.11,98,31.97,15.25
Andhra Pradesh,Rice,Negative,pest attack,15-01-2025,0,8056.67,117,36.42,11.77
Karnataka,Millets,Negative,pest attack,21-03-2025,-1,8768.92,45,23.47,12.87
Andhra Pradesh,Soybean,Sad,disease,27-03-2025,-1,6517.62,136,23.59,13.66
Maharashtra,Cotton,Positive,wilt,30-06-2025,-1,4355.68,94,21.77,15.41
Tamil Nadu,Maize,Positive,healthy crop,22-01-2025,0,3982.31,131,28.58,1.34
Punjab,Sugarcane,Angry,wilt,28-04-2025,1,9201.99,151,24.41,19.87
Punjab,Wheat,Positive,aphid,24-06-2025,0,6839.36,149,34.83,0.17
Maharashtra,Pulses,Angry,blight,04-06-2025,-1,5934.28,57,21.89,11.69
Karnataka,Sugarcane,Neutral,rust,05-06-2025,1,4929.2,153,37.27,12.95
Punjab,Wheat,Fear,borer,20-04-2025,1,6625.91,125,29.9,7.96
Andhra Pradesh,Cotton,Fear,blight,21-04-2025,1,7094.44,145,27.15,1.76
Gujarat,Pulses,Neutral,borer,13-04-2025,1,4335.07,114,28.65,8.88
Punjab,Rice,Happy,borer,14-06-2025,0,5779.57,91,23.38,11.01
Gujarat,Rice,Angry,wilt,29-05-2025,1,7347.81,132,30.71,2.71
Telangana,Millets,Angry,borer,08-02-2025,-1,5741.93,103,27.6,0.5
Punjab,Cotton,Optimistic,healthy crop,07-01-2025,0,5219.61,140,38.82,5.82
Punjab,Millets,Negative,rust,26-03-2025,-1,6163.38,113,21.4,16.46
Maharashtra,Soybean,Fear,aphid,24-01-2025,-1,6552.4,122,22.28,19.54
Maharashtra,Pulses,Positive,pest attack,16-06-2025,-1,5418.71,131,32.07,5.24
Maharashtra,Maize,Angry,healthy crop,06-05-2025,0,5447.07,56,32.53,12.85
Punjab,Maize,Happy,pest attack,01-02-2025,1,3987.17,103,32.67,1.28
Maharashtra,Pulses,Positive,borer,12-03-2025,0,4196.41,52,28.03,12.86
Telangana,Maize,Neutral,infection,28-02-2025,-1,8775.26,66,36.42,12.68
Karnataka,Pulses,Neutral,pest attack,04-01-2025,1,8676.91,85,20.4,2.72
Telangana,Maize,Fear,rust,05-02-2025,0,4816.94,107,27.27,9.39
Punjab,Sugarcane,Positive,aphid,07-05-2025,0,9188.91,132,35.25,6.1
Gujarat,Soybean,Fear,borer,07-03-2025,0,3347.9,113,35.78,7.24
Telangana,Sugarcane,Optimistic,blight,07-03-2025,-1,5199.03,88,33.11,17.93
Maharashtra,Pulses,Optimistic,healthy crop,20-02-2025,0,7663.8,114,23.97,5.93
Gujarat,Cotton,Optimistic,healthy crop,20-04-2025,1,7680.8,123,24.32,19.57
Punjab,Sugarcane,Optimistic,blight,09-02-2025,-1,2972.49,98,29.46,10.49
Karnataka,Sugarcane,Happy,infection,16-06-2025,0,5859.59,121,24.37,16.58
Telangana,Sugarcane,Happy,rust,02-06-2025,1,8106.87,64,27.12,15.26
Punjab,Sugarcane,Optimistic,pest attack,03-04-2025,1,10068.06,82,30.64,8.02
Andhra Pradesh,Rice,Positive,borer,20-02-2025,-1,4679,137,32.07,3.92
Karnataka,Millets,Angry,blight,06-05-2025,-1,9079.99,115,26.29,12.7
Telangana,Rice,Happy,healthy crop,08-01-2025,-1,3316.51,111,39.86,2.2
Karnataka,Maize,Positive,wilt,29-03-2025,0,3162.12,121,21.88,4.19
Andhra Pradesh,Wheat,Neutral,borer,02-06-2025,0,4853.76,136,33.69,16.49
Punjab,Millets,Optimistic,blight,21-01-2025,-1,8337.43,52,22.23,4.78
Telangana,Rice,Sad,infection,13-04-2025,1,5782.77,93,22.98,8.68
Gujarat,Pulses,Neutral,aphid,29-01-2025,0,7843.31,113,24.47,3.85
Gujarat,Soybean,Optimistic,wilt,29-03-2025,-1,9530.01,136,28.63,0.82
Maharashtra,Wheat,Happy,aphid,25-01-2025,0,3548.75,88,26.88,7.15
Punjab,Cotton,Angry,pest attack,17-04-2025,0,3949.99,63,28.31,4
Tamil Nadu,Sugarcane,Fear,disease,05-02-2025,-1,8687.43,100,27.49,8.46
Gujarat,Maize,Fear,wilt,26-01-2025,-1,4031.74,105,25.15,2.37
Punjab,Millets,Fear,infection,04-01-2025,1,7410.67,114,31.42,1.68
Punjab,Pulses,Happy,pest attack,02-03-2025,0,9460.63,59,28.72,9.88
Karnataka,Sugarcane,Optimistic,pest attack,26-03-2025,0,8047.73,119,22.86,16.42
Gujarat,Pulses,Angry,blight,23-06-2025,0,8626.8,147,24.31,15.63
Punjab,Rice,Sad,healthy crop,30-03-2025,-1,8833.37,77,33,1.14
Telangana,Cotton,Fear,wilt,04-04-2025,-1,3087.48,110,23.51,14.45
Karnataka,Cotton,Sad,infection,01-05-2025,0,5532.68,98,29.33,12.13
Karnataka,Wheat,Optimistic,wilt,01-06-2025,-1,3012.93,73,23.88,1.7
Punjab,Cotton,Sad,blight,22-04-2025,-1,9006.02,50,37.73,13.71
Punjab,Maize,Angry,borer,31-01-2025,1,7868.87,62,28.16,13.67
Karnataka,Millets,Neutral,rust,28-03-2025,1,8944.23,87,37.14,10.18
Punjab,Pulses,Neutral,no issue,22-01-2025,1,8451.71,122,24.57,12.37
Andhra Pradesh,Wheat,Happy,rust,26-05-2025,1,9556.62,116,24.36,9.21
Punjab,Millets,Negative,pest attack,02-04-2025,-1,3755.59,97,29.75,8.84
Telangana,Soybean,Negative,aphid,20-02-2025,1,3550.19,66,20.21,19.76
Karnataka,Maize,Fear,healthy crop,04-03-2025,-1,6712.24,44,37.74,14.9
Telangana,Soybean,Positive,infection,02-06-2025,1,5393.41,157,27.93,4.75
Punjab,Rice,Sad,pest attack,04-06-2025,1,8723.83,94,28.16,13.8
Gujarat,Soybean,Sad,disease,18-05-2025,1,8106.12,160,28.48,10.1
Karnataka,Wheat,Happy,healthy crop,20-06-2025,1,4059.64,66,37.43,6.27
Andhra Pradesh,Cotton,Sad,rust,16-01-2025,0,3703.85,69,20.06,4.7
Gujarat,Maize,Optimistic,blight,14-02-2025,-1,3010.65,65,33.7,1.54
Punjab,Pulses,Negative,rust,26-02-2025,0,5907.35,118,31.31,13.35
Karnataka,Millets,Happy,rust,03-06-2025,0,3088.41,125,34.13,12.96
Tamil Nadu,Millets,Neutral,pest attack,11-01-2025,-1,3036.06,72,33.97,1.99
Karnataka,Millets,Positive,borer,30-01-2025,0,6035.91,96,37.43,0.55
Gujarat,Soybean,Negative,infection,25-02-2025,1,6417.26,70,35.29,17.64
Maharashtra,Wheat,Sad,wilt,03-04-2025,-1,4644.12,117,29.45,12.34
Telangana,Soybean,Fear,disease,03-06-2025,1,4488.01,70,24.73,8.92
Gujarat,Wheat,Fear,infection,19-04-2025,1,4854.5,73,22.69,8.03
Punjab,Pulses,Angry,healthy crop,26-02-2025,1,9754.14,123,24.15,1.97
Maharashtra,Millets,Sad,pest attack,12-02-2025,1,8249.55,143,38.55,15.23
Telangana,Pulses,Negative,wilt,18-03-2025,0,8512.21,72,29.88,4.1
Andhra Pradesh,Rice,Sad,disease,19-01-2025,1,8821.97,72,33.68,3.48
Gujarat,Wheat,Optimistic,infection,17-03-2025,1,6702.05,110,39.81,14.74
Andhra Pradesh,Pulses,Sad,borer,07-01-2025,-1,8714.37,88,30.77,11.31
Maharashtra,Millets,Positive,blight,07-04-2025,0,6858.45,79,20.06,5.57
Andhra Pradesh,Millets,Happy,rust,28-02-2025,1,7946.42,104,31.53,3.62
Andhra Pradesh,Wheat,Neutral,borer,15-01-2025,-1,5463.45,75,21.29,18.16
Karnataka,Pulses,Neutral,no issue,25-01-2025,0,3573.69,66,30.27,5.62
Karnataka,Cotton,Positive,disease,18-05-2025,0,3799.49,148,39.78,8.01
Karnataka,Millets,Optimistic,borer,15-05-2025,-1,7031.74,133,30.41,5.04
Maharashtra,Millets,Sad,no issue,07-06-2025,0,6141.57,90,23.22,17.36
Karnataka,Millets,Negative,disease,13-03-2025,1,7005.84,102,39.76,7.12
Gujarat,Wheat,Negative,pest attack,21-04-2025,0,3538.79,137,37.08,17.31
Telangana,Pulses,Happy,disease,15-04-2025,-1,4281.99,116,29.22,19.1
Punjab,Soybean,Angry,infection,17-04-2025,-1,3504.15,117,28.21,9.76
Maharashtra,Wheat,Negative,no issue,24-02-2025,0,6678.89,125,32.97,17.74
Karnataka,Pulses,Neutral,pest attack,30-01-2025,1,8573.87,61,29.99,8.52
Tamil Nadu,Soybean,Happy,infection,30-01-2025,-1,5462.63,128,23.89,18.42
Punjab,Cotton,Negative,borer,07-06-2025,0,9026.88,124,20.73,16.96
Telangana,Rice,Happy,borer,22-06-2025,-1,3971.94,77,27.43,15.53
Maharashtra,Cotton,Optimistic,rust,02-03-2025,0,7760.58,120,35.17,2.47
Tamil Nadu,Sugarcane,Happy,no issue,11-06-2025,1,4361.05,159,39.22,6.84
Tamil Nadu,Sugarcane,Negative,no issue,29-06-2025,1,8342.9,68,32.59,16.86
Punjab,Sugarcane,Angry,rust,15-02-2025,-1,9210.97,130,39.83,14.13
Tamil Nadu,Rice,Negative,healthy crop,12-04-2025,0,4632.9,95,25.16,16.5
Gujarat,Sugarcane,Optimistic,blight,25-01-2025,-1,5054.13,46,32.06,0.17
Punjab,Millets,Fear,healthy crop,19-06-2025,0,8158.15,129,20.92,11.74
Gujarat,Sugarcane,Optimistic,no issue,18-05-2025,0,6253.7,143,20.64,19.71
Maharashtra,Maize,Negative,borer,04-05-2025,-1,7173.95,82,33.02,15.21
Karnataka,Pulses,Fear,healthy crop,17-01-2025,-1,3324.56,119,29.41,18.69
Tamil Nadu,Rice,Angry,infection,31-01-2025,0,6351.75,87,39.49,14.13
Andhra Pradesh,Sugarcane,Neutral,infection,15-06-2025,1,4465.35,94,21.88,12.33
Punjab,Cotton,Positive,rust,22-06-2025,1,9523.5,90,28.68,6.17
Karnataka,Wheat,Negative,wilt,16-03-2025,-1,4719.88,110,37.45,5.42
Gujarat,Rice,Neutral,wilt,04-03-2025,1,8910.36,60,33.95,6.15
Tamil Nadu,Soybean,Negative,disease,21-06-2025,0,8150.87,58,39.6,8.33
Telangana,Rice,Sad,disease,21-03-2025,0,6464.95,119,32.4,1.3
Andhra Pradesh,Millets,Positive,aphid,21-03-2025,1,8942.57,101,39.8,13.69
Maharashtra,Rice,Neutral,rust,20-01-2025,1,7936.14,69,20.54,3.99
Tamil Nadu,Soybean,Sad,infection,28-05-2025,1,7290.51,141,39.14,4.84
Tamil Nadu,Pulses,Fear,no issue,19-06-2025,0,9555.79,72,35.51,11.4
Andhra Pradesh,Cotton,Fear,disease,26-05-2025,0,4750.34,130,36.45,15.65
Andhra Pradesh,Rice,Happy,wilt,02-02-2025,1,5189.28,79,25.88,7.57
Gujarat,Maize,Happy,wilt,15-04-2025,-1,4078.02,126,30.35,12.09
Andhra Pradesh,Sugarcane,Happy,borer,05-04-2025,0,3717.69,117,27.62,18.05
Telangana,Rice,Fear,aphid,15-03-2025,0,4230.1,121,23.53,18.88
Andhra Pradesh,Soybean,Optimistic,pest attack,26-04-2025,0,4882.92,52,31.55,6.95
Punjab,Soybean,Sad,borer,11-06-2025,-1,8909.65,94,36.13,12.1
Tamil Nadu,Sugarcane,Optimistic,blight,24-03-2025,-1,6938.68,100,28.1,0.9
Tamil Nadu,Wheat,Happy,pest attack,10-01-2025,1,8593.79,103,25.48,11.01
Tamil Nadu,Cotton,Sad,wilt,06-06-2025,-1,7282,106,39.26,8.59
Maharashtra,Sugarcane,Angry,pest attack,15-04-2025,0,7905.57,132,20.44,17.27
Punjab,Pulses,Positive,disease,08-03-2025,-1,7066.94,50,20.53,15.17
Punjab,Sugarcane,Angry,disease,28-03-2025,-1,5479.47,93,28.64,6.52
Gujarat,Soybean,Negative,healthy crop,10-05-2025,-1,5852.64,52,27.69,13.24
Telangana,Maize,Happy,wilt,27-06-2025,-1,4159.3,118,37.75,19.67
Maharashtra,Soybean,Positive,wilt,24-03-2025,1,8419.61,102,35.63,8.17
Gujarat,Cotton,Angry,aphid,21-03-2025,-1,3053.96,135,38.02,18.02
Punjab,Pulses,Negative,borer,29-06-2025,1,6892.98,102,36.03,2.49
Karnataka,Maize,Optimistic,pest attack,24-06-2025,0,9014.86,140,39.98,8.56
Andhra Pradesh,Pulses,Sad,healthy crop,19-01-2025,0,7404.3,81,30.35,5.75
Andhra Pradesh,Pulses,Positive,rust,20-02-2025,0,5261.53,52,34.4,1.69
Punjab,Wheat,Neutral,borer,21-05-2025,0,7046.74,60,39.34,12.21
Andhra Pradesh,Rice,Sad,healthy crop,05-04-2025,1,4305.65,150,29.79,7.01
Tamil Nadu,Millets,Positive,blight,10-04-2025,-1,5163.5,64,34.95,4.31
Telangana,Sugarcane,Happy,no issue,08-03-2025,0,5820.76,98,34.94,14.37
Andhra Pradesh,Wheat,Negative,infection,20-02-2025,1,4744.4,113,21.78,14.28
Gujarat,Rice,Angry,blight,01-02-2025,1,9361.65,105,29.22,17.72
Andhra Pradesh,Pulses,Neutral,rust,04-03-2025,1,9791.31,100,33.93,10.19
Maharashtra,Millets,Angry,wilt,07-05-2025,0,9763.32,128,25.45,5.74
Andhra Pradesh,Sugarcane,Optimistic,infection,31-05-2025,1,5617.04,155,29.19,5.07
Punjab,Rice,Happy,borer,10-04-2025,0,6260.12,86,20.5,17.44
Karnataka,Millets,Fear,borer,01-04-2025,0,3563.62,94,23.99,1.77
Telangana,Millets,Happy,blight,16-01-2025,-1,7242.29,44,32.87,0.93
Punjab,Sugarcane,Positive,rust,06-04-2025,0,5789,69,24.84,5.81
Telangana,Soybean,Happy,healthy crop,27-03-2025,-1,7398.33,71,26.84,3.61
Andhra Pradesh,Maize,Fear,rust,09-01-2025,0,7419.08,135,35.25,17.23
Karnataka,Sugarcane,Angry,pest attack,27-05-2025,1,8272.07,154,24.91,6.15
Punjab,Soybean,Fear,disease,21-01-2025,-1,6946.97,104,31.35,14.71
